"census_tract","smoke_alarm_risk","tract_pop","blocks_per_tract"
"16001010",0.145723797202884,10627,45
"16003950",0.599560654185229,650,3
"16005000",0.33597643819813,2849,18
"16005001",0.449291957834916,3992,39
"16005940",0.48617845099439,287,2
"16005981",0.449084000411146,105,1
"16007950",0.574982555972115,1110,7
"16009940",0.617523514960349,1237,5
"16009950",0.590543479009267,443,4
"16011940",0.605596788249645,328,2
"16011950",0.490400439290123,3576,28
"16013960",0.337541661065401,1648,13
"16015950",0.613346444470935,838,4
"16017950",0.549951097470203,3478,35
"16019970",0.441639638051693,6131,38
"16019971",0.489786580037919,2492,30
"16021970",0.572406332657014,832,9
"16023970",0.546688625885728,518,3
"16025970",0.712633484370563,219,1
"16027020",0.53236748337406,4399,38
"16027021",0.512234510906583,5747,34
"16027022",0.537400115636349,2326,12
"16029960",0.504637040147607,1077,7
"16031950",0.561728425987126,2461,19
"16033950",0.821862661580261,111,1
"16035940",0.696338439646702,890,8
"16035970",0.710288947714985,487,5
"16037960",0.634954034697931,526,4
"16039960",0.488314120533791,2006,16
"16041970",0.633267281568773,1757,10
"16043970",0.522012678077219,1645,13
"16045960",0.50378018211608,1084,12
"16047960",0.528767729746157,1407,13
"16049940",0.74882884852139,861,5
"16049960",0.633895934853438,1267,10
"16051960",0.44160764958866,2760,14
"16053970",0.582971411468419,1831,15
"16055000",0.337037461299856,5169,34
"16055001",0.287909794994157,3801,27
"16055002",0.495672476488266,302,2
"16055940",0.680338369296212,739,3
"16057005",0.479394424561041,4245,31
"16059970",0.691338596470078,847,8
"16061940",0.69746659579114,1188,5
"16061950",0.612286381767398,10,1
"16063950",0.555703045950319,1078,4
"16065950",0.359082431456742,3153,22
"16067970",0.677139407442773,1896,16
"16069940",0.711236806282625,1269,5
"16069960",0.430211866551705,2338,27
"16069961",0.559138824346261,391,4
"16071960",0.584725936875884,617,3
"16073950",0.615397751026553,1297,10
"16075960",0.551653790105856,1694,15
"16077960",0.580118310737739,745,7
"16079960",0.566466356391928,1831,18
"16081960",0.445378184323021,795,4
"16083000",0.459413209153311,3390,32
"16083001",0.483867148005336,2873,21
"16085970",0.50613064900336,661,7
"16087970",0.428191931295384,1166,10
"17001000",0.50731245005985,2359,28
"17001001",0.48131511971308,1093,9
"17001010",0.522165359873627,3453,24
"17003957",0.595697750491956,1096,9
"17005951",0.541076800790484,2031,15
"17007010",0.57330247985992,3521,27
"17009970",0.529444023762728,842,6
"17011964",0.56351274656623,1898,11
"17011965",0.562088798905403,4424,26
"17013951",0.523807211475519,1027,5
"17015960",0.568148146052294,2732,18
"17017960",0.559436508862897,2089,15
"17019000",0.498850974348141,3001,25
"17019001",0.388243778515819,3884,32
"17019005",0.464730712582721,2986,35
"17019006",0.540709325111625,460,2
"17019010",0.478838479452969,7352,48
"17019011",0.524130835393822,517,8
"17021958",0.559232948802161,4055,32
"17021959",0.624714463182299,762,5
"17023060",0.543279134295004,1804,20
"17025971",0.387543342088652,262,2
"17025972",0.599525030116708,1330,8
"17029000",0.507829979299871,3972,40
"17029001",0.582031060881886,903,11
"17031010",0.571728509492656,3022,32
"17031020",0.54173808039646,4068,45
"17031030",0.498523910039707,3619,47
"17031031",0.493514095083227,2802,34
"17031032",0.340301878737468,293,5
"17031040",0.469597623235168,2572,34
"17031050",0.394471103700212,1786,18
"17031051",0.301971064675832,1020,8
"17031060",0.379825731712007,1635,19
"17031061",0.370939690967675,1357,13
"17031062",0.304074932257233,2366,20
"17031063",0.371022187839237,1420,22
"17031070",0.370727140234989,2098,23
"17031071",0.390361012362694,2410,23
"17031080",0.391393071967897,1039,20
"17031081",0.363111597080069,2958,41
"17031090",0.555192425140703,861,10
"17031100",0.577287099857604,2468,35
"17031110",0.556572991981254,1770,22
"17031120",0.537233916200503,1380,17
"17031130",0.485272205416582,993,8
"17031140",0.621500796152498,3214,34
"17031150",0.57403982936971,2698,38
"17031151",0.58934684595975,1081,13
"17031160",0.601193294387028,2920,35
"17031161",0.642852271446647,1060,10
"17031170",0.606440588501914,2579,26
"17031171",0.622195384902653,686,9
"17031180",0.720018076418653,302,5
"17031190",0.626611523293477,3084,30
"17031191",0.696388882294894,1453,15
"17031200",0.592478475192796,1230,14
"17031210",0.656153406016008,2128,22
"17031220",0.628934428645607,1926,26
"17031221",0.618249099055855,1781,17
"17031222",0.653170590424318,1029,8
"17031230",0.643707800625309,2026,21
"17031231",0.678498031662952,716,12
"17031240",0.481317642220194,1167,8
"17031241",0.397245095339693,1710,16
"17031242",0.47042146888907,2313,22
"17031243",0.487577266954332,1249,13
"17031250",0.619178213168092,2031,29
"17031251",0.666195924556695,2638,35
"17031252",0.658202164396252,1125,17
"17031260",0.714787375773384,1396,13
"17031261",0.704583775227433,191,2
"17031270",0.70163428610765,189,1
"17031271",0.657383608851873,539,5
"17031280",0.367460598010355,640,5
"17031281",0.419187040800097,230,3
"17031282",0.556010653102513,336,3
"17031283",0.586989460611815,612,5
"17031290",0.717505095420283,251,4
"17031291",0.771794748130673,277,3
"17031292",0.637722118315533,728,9
"17031300",0.73337333396945,1262,12
"17031301",0.798263606764773,1694,21
"17031310",0.682810018180723,1530,15
"17031320",0.346386684525847,794,7
"17031330",0.471796128141902,924,6
"17031340",0.710958065472783,680,4
"17031350",0.584178411272865,299,3
"17031351",0.51771570565121,NA,9
"17031360",0.407691732254392,108,1
"17031380",0.471332071227623,508,5
"17031381",0.581491594015513,507,9
"17031390",0.501030107597351,1437,13
"17031400",0.659638632987516,708,7
"17031410",0.524890953032845,1367,13
"17031411",0.471739591258137,825,7
"17031420",0.591172838561204,1372,15
"17031421",0.531470965100395,130,2
"17031430",0.615798048208635,1763,30
"17031431",0.676969697258178,909,12
"17031440",0.693030715523381,1748,29
"17031450",0.602511598842211,262,4
"17031460",0.671772452828303,1536,28
"17031461",0.700824078386456,178,1
"17031470",0.630702827781973,192,2
"17031480",0.652533760534074,991,16
"17031490",0.608629244612251,1698,21
"17031491",0.637926190263132,1291,20
"17031500",0.662543522095699,568,8
"17031510",0.655445311700033,782,9
"17031520",0.687776414511283,1713,16
"17031530",0.651080885209293,1986,24
"17031540",0.597505382861428,416,7
"17031550",0.610188781006416,497,8
"17031560",0.625814559805127,NA,20
"17031561",0.6144877445812,705,12
"17031570",0.667907627185338,1186,10
"17031580",0.689667026936097,2407,24
"17031590",0.549662486454236,763,6
"17031600",0.646103105535399,974,11
"17031610",0.700957988275129,633,5
"17031611",0.734730638167578,1956,23
"17031612",0.759651362979694,279,3
"17031620",0.710001331279513,1349,15
"17031630",0.661741683998498,2139,19
"17031640",0.683253025897821,1624,20
"17031650",0.680481829189896,2015,24
"17031660",0.669728209763752,2403,28
"17031661",0.624943716883506,729,10
"17031670",0.675462634661223,1212,15
"17031671",0.687342579705235,1331,16
"17031672",0.861402164444482,264,4
"17031680",0.705009519775133,520,8
"17031681",0.697391134606063,1089,20
"17031690",0.682436270356544,801,12
"17031691",0.634457591879985,1162,21
"17031700",0.589801816866737,2558,28
"17031710",0.699479761182904,1962,31
"17031711",0.6957640253748,1421,17
"17031720",0.543367510261934,2005,19
"17031730",0.713832102718607,1924,25
"17031740",0.554654347072971,1419,17
"17031750",0.591818666418457,1709,22
"17031760",0.584180320032223,621,7
"17031770",0.561978165372312,3380,32
"17031800",0.50198768902063,3656,30
"17031801",0.500539279064001,6515,57
"17031802",0.527568441007811,7752,72
"17031803",0.440647300502716,10074,93
"17031804",0.496568225586483,18918,177
"17031805",0.51058225430348,8581,95
"17031806",0.559905573473146,5949,64
"17031807",0.543587316909124,3496,39
"17031808",0.482732620812853,5218,35
"17031809",0.464561644271938,3202,30
"17031810",0.533491482848922,4511,54
"17031811",0.636204580233563,4841,50
"17031812",0.470710438168445,3729,44
"17031813",0.609715974775694,4085,52
"17031814",0.658855158219469,3360,43
"17031815",0.583692006197128,3223,44
"17031816",0.594707832649745,3775,40
"17031817",0.627521937620376,2815,36
"17031818",0.518393633575484,3645,40
"17031819",0.558480479386357,4355,42
"17031820",0.54724802959887,6749,65
"17031821",0.596982611187328,4572,54
"17031822",0.532349225617479,4835,51
"17031823",0.559339823201953,8508,91
"17031824",0.495543373963492,10722,95
"17031825",0.50473739415519,4797,52
"17031826",0.584220146366868,4026,55
"17031827",0.571016720822851,3764,44
"17031828",0.524996734970837,6346,68
"17031829",0.562912772694041,3604,39
"17031830",0.500402871556947,4819,49
"17031831",0.553139737035985,2768,28
"17031832",0.424194733557692,2299,17
"17031833",0.508763907676723,1191,8
"17031834",0.634701650504528,2052,28
"17031835",0.637088758926846,1698,19
"17031836",0.54375144177891,NA,22
"17031837",0.601701323482927,1052,10
"17031838",0.597320956197795,1482,17
"17031839",0.532897472528758,2117,23
"17031840",0.659744211230298,1894,15
"17031841",0.655471019370307,2493,22
"17031842",0.596259477261905,2722,29
"17031843",0.607920537419683,3120,20
"17031980",0.498335073709493,0,2
"17031990",0.498335073709493,0,1
"17033880",0.623036894192653,2862,20
"17035972",0.497903614358196,1528,11
"17037000",0.395924965621504,4119,27
"17037001",0.435312319087941,4084,26
"17037002",0.498115737011576,1337,7
"17039971",0.510855691612126,2054,15
"17041952",0.595646919895649,2792,19
"17043840",0.556541752480392,6884,67
"17043841",0.472530400111282,18031,150
"17043842",0.467586265732663,8203,65
"17043843",0.528865408062873,3934,34
"17043844",0.460445520324387,7305,67
"17043845",0.43013063214512,9288,82
"17043846",0.43129325269276,16440,152
"17045070",0.532267055906158,2570,20
"17047956",0.687662847755732,493,3
"17047957",0.416654207291743,695,5
"17049950",0.50711839875077,4305,25
"17051950",0.558761353537689,2204,16
"17051951",0.686679782309278,718,7
"17053961",0.501391424055916,1888,12
"17053962",0.392650270662429,319,4
"17055040",0.532224725938166,3840,32
"17055041",0.58092489795872,1566,9
"17057952",0.655010907963642,895,6
"17057953",0.538150178988299,4700,37
"17059972",0.358143698716686,1161,7
"17061973",0.536107628403718,1776,13
"17061974",0.567052968453817,469,4
"17063000",0.44080754055915,5360,34
"17065973",0.539662233582556,872,10
"17067953",0.640037818670134,1329,7
"17067954",0.549191846601069,2050,15
"17069970",0.603748664518874,319,3
"17069971",0.681439786167511,447,3
"17071973",0.5526928997423,1316,9
"17073030",0.569147395990855,4519,42
"17073031",0.586260318819512,1328,10
"17075950",0.547720585995723,5786,32
"17077010",0.452002163517308,3294,30
"17077011",0.404497739099143,2486,23
"17079977",0.659674564829261,1269,13
"17081050",0.487480222791192,5968,33
"17081051",0.678411716461415,565,4
"17083010",0.422331057750062,2184,18
"17085020",0.586949486376917,3172,26
"17087977",0.639790513841776,1949,11
"17087980",0.679560533669809,160,1
"17089850",0.491350888850133,5987,46
"17089851",0.559692222578989,5126,52
"17089852",0.415422089619831,10879,82
"17089853",0.678678157377165,4238,42
"17089854",0.532295404028549,5792,52
"17091010",0.467830301348484,5468,36
"17091011",0.584835385681775,2602,24
"17091012",0.548596456695349,3134,24
"17093890",0.446364753540921,6337,39
"17095000",0.583187927856994,3926,35
"17095001",0.536997390739005,2792,23
"17097860",0.504674331785764,6892,55
"17097861",0.462334095242747,15061,102
"17097862",0.658491581453617,4481,43
"17097863",0.437730884230033,NA,47
"17097864",0.467345211141857,20359,119
"17097865",0.562637365524997,3062,27
"17097866",0.406581323221265,1600,8
"17097990",0.498335073709493,0,1
"17099961",0.526239787350103,1985,13
"17099962",0.550014288061627,4885,38
"17099963",0.54280280348289,3899,39
"17099964",0.638825349363934,2112,15
"17101880",0.588241960596478,1873,12
"17101881",0.571272216641501,641,6
"17103000",0.521633849430409,4845,38
"17105960",0.514084350684004,5313,33
"17105961",0.491405853962922,513,2
"17107952",0.4906799165124,645,4
"17107953",0.514494432971007,4555,25
"17109010",0.5191336043209,NA,27
"17109011",0.625333768793807,929,7
"17111870",0.512844536191712,12854,81
"17111871",0.424088484282659,10971,83
"17113000",0.363521610516366,4199,29
"17113001",0.386030558203274,4153,34
"17113002",0.218027512913228,453,3
"17113005",0.461364880916758,7131,39
"17113006",0.52120443562332,674,3
"17115000",0.605431251774984,1326,19
"17115001",0.503920867341264,3084,24
"17115002",0.508009900632778,5957,49
"17115003",0.607174858528765,1011,7
"17117956",0.5415431871565,4828,39
"17117957",0.491381634874045,1522,13
"17121951",0.429961369684517,2426,13
"17121952",0.489426336713484,3637,30
"17123961",0.498192643606087,2530,12
"17125956",0.569316817871061,2468,20
"17127970",0.423963335358503,1552,14
"17129010",0.585178563517811,1901,13
"17131040",0.547351864031295,2802,19
"17135957",0.475466283937221,3275,24
"17135958",0.75395542680187,1431,4
"17137951",0.534940706012201,2443,21
"17137952",0.494993293948693,1929,14
"17139976",0.468594741665093,661,4
"17139977",0.462709294554908,1390,10
"17141960",0.54019728253889,1381,11
"17141961",0.570010633397974,4480,33
"17143000",0.628012745835855,1077,15
"17143001",0.596441426644556,1401,11
"17143002",0.528553008027145,3245,38
"17143003",0.408757610388261,5211,36
"17143004",0.553247513830422,6193,38
"17143005",0.735529925083114,235,3
"17145030",0.547835630563193,2692,22
"17147954",0.558319490181,2525,17
"17149952",0.568766617433598,2923,20
"17151971",0.65580395130926,581,4
"17153971",0.693303730446343,1099,8
"17155954",0.568906732046319,1304,8
"17157950",0.565631926732479,2510,19
"17157951",0.523123530308031,2041,14
"17159977",0.71073580776325,509,4
"17159978",0.572507370410119,1425,10
"17161020",0.526156581113895,4094,29
"17161021",0.518043201291746,2736,23
"17161022",0.585831773501055,2185,20
"17161023",0.580206010735707,1907,19
"17161024",0.549118435877814,2837,25
"17165955",0.560381060414558,1799,19
"17165956",0.483172972510673,935,10
"17167000",0.480444134181169,3225,41
"17167001",0.460739777507624,2297,30
"17167002",0.455704040060995,3907,42
"17167003",0.357123175207312,8476,62
"17167004",0.491030153850721,918,5
"17169970",0.572508889576027,925,8
"17171970",0.597984370934464,1246,5
"17173959",0.572631806809519,3275,25
"17175951",0.611618500600226,1392,8
"17177000",0.618694308632559,4242,33
"17177001",0.511297853222276,1289,16
"17179020",0.52865729476591,3096,23
"17179021",0.444766485757731,8169,47
"17179022",0.442216465923595,2401,16
"17181950",0.591095312488023,2415,16
"17183000",0.620907805126065,2024,20
"17183001",0.421935075260459,622,4
"17183010",0.563356536663987,5249,33
"17183011",0.636809572468378,1290,9
"17185957",0.493866006911103,1571,14
"17187870",0.556182885738718,2223,22
"17189950",0.564740509502505,3029,19
"17191954",0.633585772863065,572,4
"17191955",0.566340900568335,2031,15
"17193958",0.563823444685446,2058,16
"17195000",0.575169059626585,3881,33
"17195001",0.566536286273547,2724,30
"17197880",0.445539175661085,18036,150
"17197881",0.502898761695029,8819,80
"17197882",0.610795879082899,3442,34
"17197883",0.492701707822981,14349,117
"17197884",0.447671925691059,1726,10
"17197980",0.551044477329529,315,2
"17199020",0.486703885378585,4623,39
"17199021",0.37480063276193,1781,17
"17201000",0.469863992880608,7083,79
"17201001",0.64721941787674,2434,40
"17201002",0.667837686066016,2425,34
"17201003",0.501886361820116,8882,86
"17201004",0.510171869511227,3138,23
"17201980",0.498335073709493,0,1
"17203030",0.495903134401698,5198,30
"18001030",0.599211388161648,3197,30
"18003000",0.547760210336583,2380,26
"18003001",0.542038083114453,1041,10
"18003002",0.60152411536278,2101,28
"18003003",0.550608640220112,3430,37
"18003004",0.542036413770742,1363,15
"18003010",0.398020946092784,12053,86
"18003011",0.445578098765804,7096,65
"18003980",0.469575121306071,99,2
"18005010",0.397057399787989,3180,32
"18005011",0.471098959566572,3104,27
"18007100",0.519366726376707,1630,11
"18009975",0.516319884329148,1476,12
"18013974",0.484074185058856,1355,12
"18015959",0.569002449422257,2400,19
"18017950",0.619598547005539,414,4
"18017951",0.627654047568468,3672,35
"18019050",0.411387796485542,7718,70
"18019051",0.503370171417116,321,4
"18021040",0.525619323495609,2558,27
"18023950",0.543642058425273,3565,32
"18025951",0.386020751982043,574,3
"18025952",0.640131874151735,838,6
"18027954",0.609541476916725,3260,29
"18031969",0.484715966046719,2535,21
"18033020",0.527191481812615,3869,35
"18035000",0.498962792799421,2935,23
"18035001",0.557143972728891,1863,25
"18035002",0.509939235316314,5604,53
"18037953",0.496507162623564,3327,30
"18039000",0.502070461006309,5168,40
